Time[min]	alpha	va proj	v_0	rhoa	Qs	Qf	Qe	v_phi	g1
0.95000000	0.11645767	0.00005187	0.24966996	1029.18343814	0.03087540	0.00170270	0.03087540	1.55740032	0.00424842
0.95416667	0.11645909	0.00005203	0.24939601	1029.18341969	0.03090756	0.00170906	0.03090756	1.55737431	0.00422558
0.95833333	0.11646049	0.00005219	0.24912354	1029.18340125	0.03093960	0.00171542	0.03093960	1.55734833	0.00420295
0.96250000	0.11646185	0.00005236	0.24885254	1029.18338284	0.03097154	0.00172179	0.03097154	1.55732237	0.00418054
0.96666667	0.11646319	0.00005252	0.24858300	1029.18336444	0.03100337	0.00172815	0.03100337	1.55729645	0.00415834
0.97083333	0.11646450	0.00005269	0.24831489	1029.18334606	0.03103509	0.00173452	0.03103509	1.55727056	0.00413635
0.97500000	0.11646579	0.00005285	0.24804821	1029.18332771	0.03106671	0.00174088	0.03106671	1.55724469	0.00411457
0.97916667	0.11646704	0.00005302	0.24778294	1029.18330937	0.03109822	0.00174725	0.03109822	1.55721886	0.00409299
0.98333333	0.11646827	0.00005318	0.24751906	1029.18329105	0.03112962	0.00175362	0.03112962	1.55719305	0.00407161
0.98750000	0.11646948	0.00005335	0.24725658	1029.18327276	0.03116092	0.00175999	0.03116092	1.55716727	0.00405043
0.99166667	0.11647066	0.00005351	0.24699546	1029.18325448	0.03119212	0.00176636	0.03119212	1.55714152	0.00402945
0.99583333	0.11647181	0.00005368	0.24673570	1029.18323622	0.03122322	0.00177273	0.03122322	1.55711580	0.00400866
1.00000000	0.11647294	0.00005384	0.24647729	1029.18321798	0.03125421	0.00177910	0.03125421	1.55709011	0.00398806
1.00416667	0.11647404	0.00005401	0.24622021	1029.18319976	0.03128510	0.00178547	0.03128510	1.55706444	0.00396765
1.00833333	0.11647512	0.00005417	0.24596446	1029.18318156	0.03131589	0.00179185	0.03131589	1.55703880	0.00394743
1.01250000	0.11647617	0.00005434	0.24571001	1029.18316338	0.03134658	0.00179822	0.03134658	1.55701319	0.00392738
1.01666667	0.11647720	0.00005451	0.24545686	1029.18314521	0.03137718	0.00180460	0.03137718	1.55698760	0.00390752
1.02083333	0.11647820	0.00005467	0.24520499	1029.18312707	0.03140767	0.00181097	0.03140767	1.55696205	0.00388784
1.02500000	0.11647918	0.00005484	0.24495439	1029.18310894	0.03143807	0.00181735	0.03143807	1.55693651	0.00386834
1.02916667	0.11648014	0.00005500	0.24470506	1029.18309083	0.03146837	0.00182373	0.03146837	1.55691101	0.00384900
1.03333333	0.11648107	0.00005517	0.24445697	1029.18307274	0.03149857	0.00183011	0.03149857	1.55688553	0.00382984
1.03750000	0.11648198	0.00005534	0.24421013	1029.18305467	0.03152868	0.00183649	0.03152868	1.55686007	0.00381085
1.04166667	0.11648286	0.00005550	0.24396451	1029.18303662	0.03155869	0.00184287	0.03155869	1.55683464	0.00379203
1.04583333	0.11648373	0.00005567	0.24372010	1029.18301859	0.03158860	0.00184925	0.03158860	1.55680924	0.00377337
1.05000000	0.11648457	0.00005583	0.24347691	1029.18300057	0.03161843	0.00185563	0.03161843	1.55678386	0.00375487
1.05416667	0.11648538	0.00005600	0.24323490	1029.18298257	0.03164816	0.00186202	0.03164816	1.55675851	0.00373654
1.05833333	0.11648618	0.00005617	0.24299408	1029.18296459	0.03167779	0.00186840	0.03167779	1.55673318	0.00371837
1.06250000	0.11648695	0.00005633	0.24275443	1029.18294662	0.03170734	0.00187479	0.03170734	1.55670787	0.00370035
1.06666667	0.11648771	0.00005650	0.24251595	1029.18292868	0.03173679	0.00188117	0.03173679	1.55668259	0.00368248
1.07083333	0.11648844	0.00005667	0.24227862	1029.18291075	0.03176615	0.00188756	0.03176615	1.55665734	0.00366477
1.07500000	0.11648914	0.00005684	0.24204243	1029.18289284	0.03179542	0.00189395	0.03179542	1.55663211	0.00364722
1.07916667	0.11648983	0.00005700	0.24180737	1029.18287495	0.03182460	0.00190034	0.03182460	1.55660690	0.00362981
1.08333333	0.11649050	0.00005717	0.24157344	1029.18285707	0.03185369	0.00190673	0.03185369	1.55658171	0.00361254
1.08750000	0.11649114	0.00005734	0.24134062	1029.18283921	0.03188269	0.00191312	0.03188269	1.55655655	0.00359543
1.09166667	0.11649177	0.00005751	0.24110890	1029.18282137	0.03191161	0.00191951	0.03191161	1.55653141	0.00357846
1.09583333	0.11649237	0.00005767	0.24087828	1029.18280355	0.03194044	0.00192591	0.03194044	1.55650630	0.00356163
1.10000000	0.11649296	0.00005784	0.24064874	1029.18278574	0.03196917	0.00193230	0.03196917	1.55648120	0.00354494
1.10416667	0.11649352	0.00005801	0.24042027	1029.18276795	0.03199783	0.00193870	0.03199783	1.55645613	0.00352839
1.10833333	0.11649407	0.00005818	0.24019288	1029.18275018	0.03202639	0.00194510	0.03202639	1.55643109	0.00351198
1.11250000	0.11649459	0.00005835	0.23996653	1029.18273242	0.03205487	0.00195149	0.03205487	1.55640606	0.00349570
1.11666667	0.11649509	0.00005851	0.23974124	1029.18271468	0.03208327	0.00195789	0.03208327	1.55638106	0.00347955
1.12083333	0.11649558	0.00005868	0.23951699	1029.18269696	0.03211158	0.00196429	0.03211158	1.55635607	0.00346354
1.12500000	0.11649604	0.00005885	0.23929377	1029.18267925	0.03213981	0.00197069	0.03213981	1.55633111	0.00344766
1.12916667	0.11649649	0.00005902	0.23907157	1029.18266156	0.03216795	0.00197710	0.03216795	1.55630618	0.00343191
1.13333333	0.11649692	0.00005919	0.23885038	1029.18264389	0.03219601	0.00198350	0.03219601	1.55628126	0.00341629
1.13750000	0.11649733	0.00005936	0.23863020	1029.18262623	0.03222399	0.00198990	0.03222399	1.55625636	0.00340079
1.14166667	0.11649772	0.00005953	0.23841102	1029.18260859	0.03225188	0.00199631	0.03225188	1.55623149	0.00338542
1.14583333	0.11649809	0.00005970	0.23819282	1029.18259096	0.03227970	0.00200271	0.03227970	1.55620663	0.00337017
1.15000000	0.11649844	0.00005986	0.23797561	1029.18257335	0.03230743	0.00200912	0.03230743	1.55618180	0.00335504
1.15416667	0.11649878	0.00006003	0.23775936	1029.18255576	0.03233508	0.00201553	0.03233508	1.55615699	0.00334003
1.15833333	0.11649909	0.00006020	0.23754409	1029.18253818	0.03236266	0.00202194	0.03236266	1.55613220	0.00332514
1.16250000	0.11649939	0.00006037	0.23732976	1029.18252062	0.03239015	0.00202835	0.03239015	1.55610742	0.00331037
1.16666667	0.11649967	0.00006054	0.23711639	1029.18250308	0.03241756	0.00203476	0.03241756	1.55608267	0.00329572
1.17083333	0.11649994	0.00006071	0.23690396	1029.18248555	0.03244490	0.00204118	0.03244490	1.55605794	0.00328118
1.17500000	0.11650018	0.00006088	0.23669247	1029.18246803	0.03247215	0.00204759	0.03247215	1.55603323	0.00326676
1.17916667	0.11650041	0.00006105	0.23648190	1029.18245054	0.03249933	0.00205401	0.03249933	1.55600854	0.00325244
1.18333333	0.11650062	0.00006122	0.23627225	1029.18243305	0.03252643	0.00206042	0.03252643	1.55598386	0.00323824
1.18750000	0.11650081	0.00006139	0.23606351	1029.18241559	0.03255345	0.00206684	0.03255345	1.55595921	0.00322415
1.19166667	0.11650099	0.00006156	0.23585568	1029.18239814	0.03258040	0.00207326	0.03258040	1.55593458	0.00321017
1.19583333	0.11650115	0.00006173	0.23564874	1029.18238070	0.03260727	0.00207968	0.03260727	1.55590996	0.00319629
1.20000000	0.11650129	0.00006190	0.23544270	1029.18236328	0.03263407	0.00208610	0.03263407	1.55588536	0.00318252
1.20416667	0.11650142	0.00006207	0.23523753	1029.18234587	0.03266079	0.00209252	0.03266079	1.55586079	0.00316886
1.20833333	0.11650153	0.00006225	0.23503325	1029.18232848	0.03268743	0.00209894	0.03268743	1.55583623	0.00315530
1.21250000	0.11650163	0.00006242	0.23482983	1029.18231111	0.03271400	0.00210537	0.03271400	1.55581169	0.00314184
1.21666667	0.11650170	0.00006259	0.23462728	1029.18229374	0.03274050	0.00211179	0.03274050	1.55578717	0.00312848
1.22083333	0.11650176	0.00006276	0.23442558	1029.18227640	0.03276692	0.00211822	0.03276692	1.55576266	0.00311523
1.22500000	0.11650181	0.00006293	0.23422474	1029.18225907	0.03279327	0.00212465	0.03279327	1.55573818	0.00310207
1.22916667	0.11650184	0.00006310	0.23402474	1029.18224175	0.03281955	0.00213108	0.03281955	1.55571371	0.00308902
1.23333333	0.11650185	0.00006327	0.23382557	1029.18222445	0.03284575	0.00213751	0.03284575	1.55568926	0.00307606
1.23750000	0.11650185	0.00006344	0.23362723	1029.18220716	0.03287188	0.00214394	0.03287188	1.55566483	0.00306319
1.24166667	0.11650183	0.00006362	0.23342972	1029.18218989	0.03289794	0.00215037	0.03289794	1.55564041	0.00305042
1.24583333	0.11650180	0.00006379	0.23323303	1029.18217264	0.03292393	0.00215680	0.03292393	1.55561602	0.00303775
1.25000000	0.11650175	0.00006396	0.23303715	1029.18215539	0.03294985	0.00216324	0.03294985	1.55559164	0.00302517
1.25416667	0.11650169	0.00006413	0.23284207	1029.18213816	0.03297570	0.00216967	0.03297570	1.55556728	0.00301268
1.25833333	0.11650161	0.00006430	0.23264780	1029.18212095	0.03300148	0.00217611	0.03300148	1.55554293	0.00300028
1.26250000	0.11650152	0.00006448	0.23245432	1029.18210375	0.03302718	0.00218255	0.03302718	1.55551860	0.00298798
1.26666667	0.11650141	0.00006465	0.23226162	1029.18208657	0.03305282	0.00218899	0.03305282	1.55549429	0.00297576
1.27083333	0.11650128	0.00006482	0.23206971	1029.18206940	0.03307839	0.00219543	0.03307839	1.55547000	0.00296363
1.27500000	0.11650114	0.00006499	0.23187857	1029.18205224	0.03310389	0.00220187	0.03310389	1.55544572	0.00295159
1.27916667	0.11650099	0.00006517	0.23168821	1029.18203510	0.03312932	0.00220831	0.03312932	1.55542146	0.00293963
1.28333333	0.11650082	0.00006534	0.23149861	1029.18201797	0.03315469	0.00221476	0.03315469	1.55539721	0.00292776
1.28750000	0.11650064	0.00006551	0.23130976	1029.18200085	0.03317998	0.00222120	0.03317998	1.55537299	0.00291598
1.29166667	0.11650045	0.00006569	0.23112168	1029.18198375	0.03320521	0.00222765	0.03320521	1.55534877	0.00290428
1.29583333	0.11650023	0.00006586	0.23093434	1029.18196666	0.03323038	0.00223410	0.03323038	1.55532458	0.00289266
1.30000000	0.11650001	0.00006603	0.23074774	1029.18194959	0.03325547	0.00224054	0.03325547	1.55530040	0.00288112
1.30416667	0.11649977	0.00006621	0.23056188	1029.18193253	0.03328050	0.00224699	0.03328050	1.55527623	0.00286967
1.30833333	0.11649952	0.00006638	0.23037675	1029.18191549	0.03330546	0.00225345	0.03330546	1.55525208	0.00285830
1.31250000	0.11649925	0.00006655	0.23019235	1029.18189846	0.03333036	0.00225990	0.03333036	1.55522795	0.00284700
1.31666667	0.11649897	0.00006673	0.23000867	1029.18188144	0.03335520	0.00226635	0.03335520	1.55520383	0.00283579
1.32083333	0.11649868	0.00006690	0.22982571	1029.18186443	0.03337996	0.00227281	0.03337996	1.55517973	0.00282465
1.32500000	0.11649837	0.00006708	0.22964346	1029.18184744	0.03340467	0.00227926	0.03340467	1.55515564	0.00281359
1.32916667	0.11649805	0.00006725	0.22946191	1029.18183046	0.03342931	0.00228572	0.03342931	1.55513157	0.00280261
1.33333333	0.11649771	0.00006743	0.22928107	1029.18181350	0.03345388	0.00229218	0.03345388	1.55510752	0.00279170
1.33750000	0.11649736	0.00006760	0.22910092	1029.18179655	0.03347839	0.00229864	0.03347839	1.55508347	0.00278087
1.34166667	0.11649700	0.00006777	0.22892147	1029.18177961	0.03350284	0.00230510	0.03350284	1.55505945	0.00277011
1.34583333	0.11649663	0.00006795	0.22874270	1029.18176269	0.03352722	0.00231156	0.03352722	1.55503544	0.00275943
1.35000000	0.11649624	0.00006812	0.22856461	1029.18174578	0.03355155	0.00231802	0.03355155	1.55501144	0.00274881
1.35416667	0.11649584	0.00006830	0.22838720	1029.18172888	0.03357581	0.00232449	0.03357581	1.55498746	0.00273827
1.35833333	0.11649543	0.00006847	0.22821046	1029.18171199	0.03360000	0.00233095	0.03360000	1.55496349	0.00272781
1.36250000	0.11649500	0.00006865	0.22803439	1029.18169512	0.03362414	0.00233742	0.03362414	1.55493954	0.00271741
1.36666667	0.11649456	0.00006883	0.22785899	1029.18167826	0.03364822	0.00234389	0.03364822	1.55491560	0.00270708
1.37083333	0.11649411	0.00006900	0.22768424	1029.18166142	0.03367223	0.00235036	0.03367223	1.55489167	0.00269682
1.37500000	0.11649364	0.00006918	0.22751014	1029.18164458	0.03369618	0.00235683	0.03369618	1.55486776	0.00268663
1.37916667	0.11649316	0.00006935	0.22733670	1029.18162776	0.03372007	0.00236330	0.03372007	1.55484386	0.00267651
1.38333333	0.11649267	0.00006953	0.22716390	1029.18161096	0.03374390	0.00236977	0.03374390	1.55481998	0.00266646
1.38750000	0.11649217	0.00006970	0.22699174	1029.18159416	0.03376768	0.00237625	0.03376768	1.55479611	0.00265647
1.39166667	0.11649165	0.00006988	0.22682022	1029.18157738	0.03379139	0.00238272	0.03379139	1.55477226	0.00264655
1.39583333	0.11649113	0.00007006	0.22664933	1029.18156061	0.03381504	0.00238920	0.03381504	1.55474842	0.00263669
1.40000000	0.11649059	0.00007023	0.22647907	1029.18154385	0.03383863	0.00239568	0.03383863	1.55472459	0.00262690
1.40416667	0.11649004	0.00007041	0.22630943	1029.18152711	0.03386217	0.00240216	0.03386217	1.55470077	0.00261718
1.40833333	0.11648947	0.00007059	0.22614041	1029.18151038	0.03388564	0.00240864	0.03388564	1.55467697	0.00260751
1.41250000	0.11648890	0.00007076	0.22597201	1029.18149366	0.03390906	0.00241512	0.03390906	1.55465319	0.00259791
1.41666667	0.11648792	0.00007099	0.22580421	1029.18147480	0.03393230	0.00242269	0.03393230	1.55462941	0.00258835
1.42083333	0.11648686	0.00007122	0.22563703	1029.18145558	0.03395546	0.00243046	0.03395546	1.55460561	0.00257885
1.42500000	0.11648579	0.00007145	0.22547044	1029.18143637	0.03397856	0.00243824	0.03397856	1.55458176	0.00256941
1.42916667	0.11648471	0.00007168	0.22530445	1029.18141717	0.03400160	0.00244602	0.03400160	1.55455788	0.00256004
1.43333333	0.11648361	0.00007191	0.22513905	1029.18139799	0.03402458	0.00245381	0.03402458	1.55453395	0.00255072
1.43750000	0.11648251	0.00007214	0.22497425	1029.18137882	0.03404751	0.00246160	0.03404751	1.55450999	0.00254146
1.44166667	0.11648139	0.00007238	0.22481002	1029.18135967	0.03407038	0.00246940	0.03407038	1.55448599	0.00253226
1.44583333	0.11648025	0.00007261	0.22464638	1029.18134053	0.03409319	0.00247720	0.03409319	1.55446195	0.00252312
1.45000000	0.11647911	0.00007284	0.22448332	1029.18132140	0.03411594	0.00248500	0.03411594	1.55443788	0.00251404
1.45416667	0.11647795	0.00007308	0.22432083	1029.18130229	0.03413863	0.00249281	0.03413863	1.55441377	0.00250501
1.45833333	0.11647678	0.00007331	0.22415891	1029.18128319	0.03416127	0.00250062	0.03416127	1.55438962	0.00249604
1.46250000	0.11647560	0.00007355	0.22399756	1029.18126410	0.03418386	0.00250843	0.03418386	1.55436544	0.00248713
1.46666667	0.11647441	0.00007378	0.22383676	1029.18124503	0.03420638	0.00251625	0.03420638	1.55434122	0.00247828
1.47083333	0.11647320	0.00007402	0.22367653	1029.18122597	0.03422885	0.00252407	0.03422885	1.55431696	0.00246948
1.47500000	0.11647199	0.00007426	0.22351686	1029.18120693	0.03425127	0.00253190	0.03425127	1.55429267	0.00246073
1.47916667	0.11647076	0.00007449	0.22335774	1029.18118790	0.03427363	0.00253973	0.03427363	1.55426835	0.00245204
1.48333333	0.11646952	0.00007473	0.22319916	1029.18116888	0.03429593	0.00254756	0.03429593	1.55424399	0.00244340
1.48750000	0.11646826	0.00007497	0.22304113	1029.18114988	0.03431818	0.00255540	0.03431818	1.55421960	0.00243482
1.49166667	0.11646700	0.00007521	0.22288364	1029.18113089	0.03434037	0.00256324	0.03434037	1.55419517	0.00242629
1.49583333	0.11646572	0.00007545	0.22272669	1029.18111191	0.03436251	0.00257108	0.03436251	1.55417071	0.00241781
1.50000000	0.11646443	0.00007568	0.22257028	1029.18109295	0.03438460	0.00257893	0.03438460	1.55414621	0.00240938
1.50416667	0.11646313	0.00007592	0.22241440	1029.18107400	0.03440663	0.00258679	0.03440663	1.55412168	0.00240101
1.50833333	0.11646182	0.00007616	0.22225904	1029.18105506	0.03442860	0.00259464	0.03442860	1.55409712	0.00239268
1.51250000	0.11646050	0.00007640	0.22210421	1029.18103614	0.03445053	0.00260250	0.03445053	1.55407253	0.00238441
1.51666667	0.11645917	0.00007664	0.22194991	1029.18101723	0.03447240	0.00261037	0.03447240	1.55404791	0.00237619
1.52083333	0.11645782	0.00007689	0.22179612	1029.18099833	0.03449421	0.00261824	0.03449421	1.55402325	0.00236801
1.52500000	0.11645646	0.00007713	0.22164285	1029.18097944	0.03451598	0.00262611	0.03451598	1.55399856	0.00235989
1.52916667	0.11645509	0.00007737	0.22149008	1029.18096057	0.03453769	0.00263398	0.03453769	1.55397384	0.00235181
1.53333333	0.11645371	0.00007761	0.22133783	1029.18094171	0.03455935	0.00264186	0.03455935	1.55394909	0.00234379
1.53750000	0.11645232	0.00007785	0.22118609	1029.18092287	0.03458095	0.00264975	0.03458095	1.55392431	0.00233581
1.54166667	0.11645092	0.00007810	0.22103484	1029.18090404	0.03460251	0.00265764	0.03460251	1.55389950	0.00232788
1.54583333	0.11644951	0.00007834	0.22088410	1029.18088522	0.03462401	0.00266553	0.03462401	1.55387466	0.00231999
1.55000000	0.11644808	0.00007858	0.22073385	1029.18086641	0.03464546	0.00267342	0.03464546	1.55384978	0.00231216
1.55416667	0.11644664	0.00007883	0.22058410	1029.18084762	0.03466686	0.00268132	0.03466686	1.55382488	0.00230437
1.55833333	0.11644520	0.00007907	0.22043484	1029.18082884	0.03468821	0.00268922	0.03468821	1.55379995	0.00229662
1.56250000	0.11644374	0.00007932	0.22028606	1029.18081007	0.03470950	0.00269713	0.03470950	1.55377499	0.00228892
1.56666667	0.11644227	0.00007956	0.22013777	1029.18079131	0.03473075	0.00270504	0.03473075	1.55375000	0.00228127
1.57083333	0.11644079	0.00007981	0.21998996	1029.18077257	0.03475194	0.00271295	0.03475194	1.55372498	0.00227366
1.57500000	0.11643930	0.00008006	0.21984263	1029.18075384	0.03477309	0.00272087	0.03477309	1.55369994	0.00226610
1.57916667	0.11643779	0.00008030	0.21969578	1029.18073512	0.03479418	0.00272879	0.03479418	1.55367486	0.00225858
1.58333333	0.11643628	0.00008055	0.21954940	1029.18071642	0.03481523	0.00273671	0.03481523	1.55364976	0.00225110
1.58750000	0.11643476	0.00008080	0.21940349	1029.18069772	0.03483622	0.00274464	0.03483622	1.55362463	0.00224367
1.59166667	0.11643322	0.00008105	0.21925805	1029.18067904	0.03485717	0.00275257	0.03485717	1.55359947	0.00223628
1.59583333	0.11643168	0.00008130	0.21911308	1029.18066037	0.03487806	0.00276051	0.03487806	1.55357429	0.00222893
1.60000000	0.11643012	0.00008154	0.21896856	1029.18064172	0.03489891	0.00276845	0.03489891	1.55354908	0.00222162
1.60416667	0.11642855	0.00008179	0.21882451	1029.18062307	0.03491971	0.00277639	0.03491971	1.55352384	0.00221436
1.60833333	0.11642697	0.00008204	0.21868091	1029.18060444	0.03494046	0.00278433	0.03494046	1.55349858	0.00220714
1.61250000	0.11642538	0.00008229	0.21853777	1029.18058582	0.03496116	0.00279228	0.03496116	1.55347329	0.00219996
1.61666667	0.11642379	0.00008254	0.21839508	1029.18056722	0.03498181	0.00280024	0.03498181	1.55344797	0.00219282
1.62083333	0.11642218	0.00008279	0.21825284	1029.18054862	0.03500241	0.00280820	0.03500241	1.55342263	0.00218572
1.62500000	0.11642056	0.00008305	0.21811104	1029.18053004	0.03502297	0.00281616	0.03502297	1.55339726	0.00217866
1.62916667	0.11641892	0.00008330	0.21796969	1029.18051147	0.03504347	0.00282412	0.03504347	1.55337186	0.00217164
1.63333333	0.11641728	0.00008355	0.21782878	1029.18049291	0.03506393	0.00283209	0.03506393	1.55334644	0.00216466
1.63750000	0.11641563	0.00008380	0.21768830	1029.18047436	0.03508435	0.00284006	0.03508435	1.55332100	0.00215772
1.64166667	0.11641397	0.00008406	0.21754827	1029.18045583	0.03510471	0.00284804	0.03510471	1.55329553	0.00215082
1.64583333	0.11641230	0.00008431	0.21740867	1029.18043731	0.03512503	0.00285602	0.03512503	1.55327004	0.00214395
1.65000000	0.11641061	0.00008456	0.21726949	1029.18041879	0.03514530	0.00286400	0.03514530	1.55324452	0.00213713
1.65416667	0.11640892	0.00008482	0.21713075	1029.18040030	0.03516552	0.00287198	0.03516552	1.55321898	0.00213034
